ITEM_NAME,ITEM_SEQ,ITEM_IMAGE,SHAPE,COLOR,PRINT_FRONT,PRINT_BACK
암로디펜정(암로디핀베실산염),201902094,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbGE,3,0,8161,13625
록캄캡슐(멜록시캄),201706872,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbGa,1,5,11831,322
리피토플러스정10/20밀리그램,202101399,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbGw,2,0,11832,322
리피토플러스정10/10밀리그램,202101400,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbHL,2,0,11833,322
리피토플러스정10/40밀리그램,202101398,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbHd,2,0,11834,322
아페젯정10/40밀리그램,202100230,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbJe,2,0,11835,322
마이트라캡슐(이트라코나졸),200404726,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbKg,1,6,11836,322
레바미론정(레바미피드),202001526,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbMk,0,0,11160,6961
파모로딘정(파모티딘),202000621,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbNm,0,4,11837,322
모사메딕정(모사프리드시트르산염이수화물),202001433,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbO6,1,0,11160,9326
테로파정(티로프라미드염산염),201903625,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbOS,0,0,11160,10143
루카스트정10밀리그램(몬테루카스트나트륨),201210187,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbOo,8,3,8196,322
콤비젯정10/20밀리그램,202101514,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OmHO,2,0,11838,322
콤비젯정10/10밀리그램,202101515,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O4YKHmYqPQ,2,0,11839,322
콤비젯정10/40밀리그램,202101513,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbQs,2,0,11784,322
아마필엠정2/500밀리그램,201603388,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbRC,2,0,11840,46
올로스타정20/20밀리그램,201400426,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8Oz,0,2,11841,322
마르나에프정(방풍통성산건조엑스(4.6→1)),202201078,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8PF,0,3,11842,322
아모클라정625밀리그램(아목시실린·클라불란산칼륨),201908434,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8SL,2,0,322,13169
아모클라정375밀리그램(아목시실린·클라불란산칼륨),202000354,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8Sd,2,0,322,13168
파워골드연질캡슐,202200436,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8TT,2,1,11843,322
사포그정(사르포그렐레이트염산염),201802162,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jdF,0,0,11844,322
프로카반캡슐50밀리그램(프레가발린),202001647,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jdX,1,6,11845,322
사르포그서방정300밀리그램(사르포그렐레이트염산염),201903484,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jfr,1,0,11846,322
모사엔정(모사프리드시트르산염수화물),202003664,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jhX,1,6,508,13513
디큐펜맥스연질캡슐,202200793,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jl4,2,2,11847,322
세뉴벨라정(세벨라머탄산염),202202489,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8sIQ,2,0,11848,322
올피토젯정10/10밀리그램,202101674,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBsb,2,0,11849,322
올피토젯정10/20밀리그램,202101675,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBst,2,0,11850,322
올피토젯정10/40밀리그램,202101676,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBt9,2,0,11851,322
사르포서방정300밀리그램(사르포그렐레이트염산염),201903510,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBz7,1,0,11852,322
트라마셋서방정,201505164,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBwJ,1,3,1752,322
제일은교산캡슐,202201777,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBzP,1,7,11853,322
래트로신정250mg(클래리트로마이신),202003888,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauB_F,2,3,11854,322
멜로틴캡슐7.5mg(멜록시캄),202003989,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauB_X,1,4,11855,322
내간애플러스연질캡슐(밀크시슬열매건조엑스),202202115,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8A_,2,1,11856,322
씨엠지몬테루카정10밀리그램(몬테루카스트나트륨),201905501,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8rvw,8,3,11857,322
셀라베정20밀리그램(라베프라졸나트륨),201904754,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8Bi,0,3,9844,13117
두리드정0.5밀리그램(두타스테리드),201908233,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8CA,0,3,11858,46
렙필정250밀리그램(레비티라세탐),201207472,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8Ck,2,0,11859,322
헤파시슬350연질캡슐(밀크시슬열매건조엑스),202201549,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8Fq,2,1,11860,322
서울라푸티딘정,201901881,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8Gy,0,0,415,3277
아피리드정25밀리그램(레보설피리드),201906667,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzOBG,0,0,11737,13205
클라이신정500mg(클래리트로마이신),201507840,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzOCy,1,3,11861,322
독시정(독시사이클린수화물),201403031,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzOI_,0,3,11862,46
듀토르정10/10밀리그램,202101414,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzOYV,2,0,11863,322
제비닉스정800밀리그램(에슬리카르바제핀아세테이트(미분화)),202007718,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzOZ9,1,0,11864,46
제비닉스정200밀리그램(에슬리카르바제핀아세테이트(미분화)),202007717,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzOa9,2,0,11865,46
치옥티아에이취알정600밀리그램(티옥트산),200500255,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3Cyj,2,5,11866,322
에이블탐스로신서방정0.2밀리그램(탐스로신염산염),201904787,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3C_z,0,0,3757,322
로트로반정10밀리그램(로수바스타틴칼슘),201400154,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3D1G,0,2,11867,322
바리움정5밀리그람(디아제팜),200700501,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3D4M,0,3,11868,46
메가텔미정80밀리그램(텔미사르탄),202000419,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEOnc,2,0,11261,13128
메가콕시브캡슐200밀리그램(세레콕시브),202001572,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEOnu,1,0,11869,322
메가콕시브캡슐100밀리그램(세레콕시브),202001044,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEOoD,1,0,11870,322
메가록시캄캡슐7.5밀리그램(멜록시캄),202000927,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEOok,1,4,11871,322
메가로수틴정5밀리그램(로수바스타틴칼슘),202000698,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEOp0,0,2,322,11612
메가레설피정(레보설피리드),202000716,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEOpb,0,0,322,7892
쏘큐정,201901965,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEPMJ,1,4,11872,322
엑시다졸정40밀리그램(에스오메프라졸마그네슘삼수화물),201906610,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NxP24YNxZU,0,2,11873,322
에소비카정20/800밀리그램,202107455,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NxP24YNxb6,2,2,11874,322
칸데칸듀오정20/32밀리그램,202107122,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NxP24YNxbO,0,2,1190,12773
아토에제트정10/20밀리그램,202101436,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFQw,2,0,11875,322
마그라민액티브맥스연질캡슐,202107155,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NyXUqOvMHn,2,2,11876,322
울트론세미서방정,201905270,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaoi2,0,3,11877,322
에레스정(엘카르니틴),202106425,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1SsaoiK,0,0,11878,322
텔카디정40밀리그램(텔미사르탄),201905415,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaoic,2,0,1018,2136
텔카디정80밀리그램(텔미사르탄),201905416,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaoiu,2,0,1018,5209
넥시엔정40밀리그램(에스오메프라졸마그네슘삼수화물),201907881,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1SsaojS,0,2,11879,322
넥시엔정20밀리그램(에스오메프라졸마그네슘삼수화물),201907879,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaojk,0,2,11880,322
프라본정(미세정제플라보노이드분획물),202105752,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaoka,1,3,11881,322
웰라임캡슐,202107460,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaol8,1,4,11882,322
힐러스정(빌다글립틴),202200168,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaon6,0,0,11883,186
에지트정(에제티미브),201707536,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nz64xJO6WQ,1,0,4191,6655
리보트릴정(클로나제팜),200610884,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nz64xJO6Zo,0,3,11884,46
콘티플러스연질캡슐,201800911,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBmB,2,2,2935,322
"라비듀오정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)",202108211,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBmT,2,3,4751,329
코에틴서방캡슐,202001223,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBo-,1,2,11885,322
더블스타정40/5밀리그램,201900626,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBvl,2,5,8653,708
더블스타정40/10밀리그램,201900625,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBw1,2,5,8655,708
더블스타정80/5밀리그램,201900624,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBwJ,2,5,8654,708
씨엠지은교산캡슐,201405921,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjld,1,2,11886,322
씨엠두타연질캡슐0.5mg(두타스테리드),201601737,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjlv,2,0,2726,322
마그메타연질캡슐,202108167,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjnJ,2,1,11887,322
리옥틴캡슐10밀리그램(플루옥세틴염산염),202000390,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjpZ,1,4,11888,322
팜시나정750밀리그램(팜시클로비르),202200270,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjpr,1,0,5596,10442
로제텔정40/5/10밀리그램,202106690,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjq7,2,3,11889,8022
로제텔정40/10/10밀리그램,202106691,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjqP,2,2,11890,8022
로제텔정80/5/10밀리그램,202106688,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjqh,2,3,11891,8022
다비드정100밀리그램(오플록사신),199301429,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaCo,0,0,11892,322
레미스타정(레바미피드),201603928,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaDD,0,0,11893,322
유로파서방정0.4밀리그램(탐스로신염산염),202002736,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUElZ,0,0,11894,322
"바리다제정(스트렙토키나제,스트렙토도르나제)(군납명:스트렙토키나제-스트렙토도르나제정12500단위)",200501788,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaEY,0,3,11895,322
티오산에이치알정(티옥트산),201906458,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaKy,1,4,74,322
로비큐아정25밀리그램(롤라티닙),202105596,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaO3,0,0,11896,450
아토잘정20밀리그램(아토르바스타틴칼슘삼수화물),201904206,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaPR,2,0,5991,3958
스트롱셋정,200804943,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaQ8,1,3,912,13361
사이크린연질캡슐25밀리그램(사이클로스포린),202107542,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUElr,2,0,11897,322
사이크린연질캡슐50밀리그램(사이클로스포린),202107512,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEm7,2,0,11898,322
로바타린정20밀리그램(로수바스타틴칼슘),201905537,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEmP,0,2,392,322
로바타린정5밀리그램(로수바스타틴칼슘),201905441,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEmh,0,3,3894,322
아나타정20밀리그램(아토르바스타틴칼슘수화물),201904714,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEmz,0,0,11899,322
가나티란정(모사프리드시트르산염수화물),200702101,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUF2h,1,0,11900,46
리바스톤캡슐1.5밀리그램(리바스티그민타르타르산염) ,202000033,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUF3F,1,3,11901,322
리바스톤캡슐3.0밀리그램(리바스티그민타르타르산염) ,202000032,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUF3X,1,3,11902,322
케디솔론정(메틸프레드니솔론),201901170,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFA2,2,0,11903,560
판텍큐플러스연질캡슐,202107058,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBGFqZFL7g,2,2,11904,322
엠빌다글립틴정50밀리그램(빌다글립틴),202200087,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBnt,0,0,6612,3994
클로필정(클로피도그렐황산염),201307490,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBo9,0,2,949,7555
하이퍼셋세미정,200710628,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBpZ,1,3,11905,5600
리피큐어정10밀리그램(아토르바스타틴칼슘삼수화물),201601761,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBpr,2,0,6045,8827
리피큐어정20밀리그램(아토르바스타틴칼슘삼수화물),201603361,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBq7,2,0,6045,7051
베렉스브루정80밀리그램(티라브루티닙염산염) ,202107344,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBsN,2,3,11906,11906
유앤텔미정80밀리그램(텔미사르탄),202000326,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAVP,2,0,322,4590
몬테리엔정10밀리그램(몬테루카스트나트륨),201904764,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAVh,8,3,11907,322
도네그린정10밀리그램(도네페질염산염수화물),201902849,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRJO,0,3,11908,322
탬보코정(플레카이니드아세트산염),200712742,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRLb,0,0,184,14456
원페시아정1밀리그램(피나스테리드),202200293,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRO4,3,2,132,10284
명문록시트로마이신정,201501685,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRQk,0,0,11909,322
레오락정,201903619,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRR5,2,3,11910,46
유리세프캡슐(세파드록실수화물),200404615,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRTi,1,7,11911,322
라베올듀오정20/500밀리그램,202200472,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRT_,2,3,497,621
에필라탐서방정500밀리그램(레비티라세탐),202200401,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRUG,2,0,14,935
에필라탐서방정750밀리그램(레비티라세탐),202106955,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRUf,2,0,14,12649
에스메프졸정40밀리그램(에스오메프라졸마그네슘이수화물),201701081,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRVo,2,2,11912,322
라베모어정20/500밀리그램,202200470,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRW4,2,3,627,10508
엡클루사정,202200754,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBwt,7,2,7085,14457
보세비정,202201161,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBx9,2,3,7085,322
바이오탑디듀얼캡슐 ,202106349,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBxR,1,0,11913,322
바이오탑하이듀얼캡슐,202106350,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBxj,1,3,11914,322
바이오탑하이포르테캡슐,202107828,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBx-,1,0,11915,322
바이오탑디포르테캡슐,202107827,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauByH,1,0,11916,322
콜렌시나연질캡슐(콜린알포세레이트),202008371,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauB_p,2,3,11917,322
퍼슨메만틴정(메만틴염산염),202001763,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauC0n,6,0,304,9185
아세티정(아세클로페낙),201800516,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauC13,0,0,322,13044
아드윈정10밀리그램(아토르바스타틴칼슘삼수화물),201804269,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauC1L,0,0,322,5874
랄시펜엠정(라록시펜염산염),201906405,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK89s,2,0,8603,1132
테네글립엠서방정10/750밀리그램,202201238,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8A8,2,3,927,7475
레보테크정(레보드로프로피진),201901878,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8AQ,0,0,10703,165
순하나정(데소게스트렐),202107800,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8EQ,0,0,322,322
에이테넬엠서방정20/1000밀리그램,202202216,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYFR,2,2,3967,14458
에이테넬정20밀리그램(테네리글립틴염산염수화물),202200546,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYGI,0,2,3967,6521
아타스틴정10밀리그램(베포타스틴베실산염),201906226,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjsvrt,0,0,11918,46
피타틴엠정4밀리그램(피타바스타틴칼슘),202105502,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjsvsY,0,3,11919,46
알로시아정(피나스테리드),200503075,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjsvuq,3,2,11920,12559
엔테원정1.0밀리그램(엔테카비르),201207405,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjsvvj,5,2,10986,2431
시알탐정5밀리그램(타다라필),201901044,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjsw7T,5,3,130,513
시알탐정20밀리그램(타다라필),201901043,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjsw7r,5,3,3958,513
아리스트정5밀리그램(도네페질염산염수화물),201903462,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjsw8-,0,3,7881,130
아리스트정10밀리그램(도네페질염산염수화물),201903463,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswAL,0,3,7881,329
오잘탄플러스정100/12.5밀리그램,200710606,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEvP,2,0,11921,322
속콜큐어캡슐,200806776,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswFs,1,0,11922,322
엔드콜에프캡슐,202007735,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswH2,1,7,11923,322
리반틸정20밀리그램(리바록사반),202104938,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswHT,0,2,11924,621
리반틸정15밀리그램(리바록사반),202104937,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswIH,0,2,11924,5874
자네트정10밀리그램(리바록사반),202102955,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswJd,0,2,184,329
자네트정15밀리그램(리바록사반),202102954,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswJ_,0,2,184,5874
자네트정20밀리그램(리바록사반),202103357,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswKN,0,2,184,621
티카젠정60밀리그램(티카그렐러),201802207,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswKp,0,0,11925,322
티카젠정90밀리그램(티카그렐러),201800744,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswLG,0,3,11926,322
메가메솔론정(메틸프레드니솔론),201907800,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswMN,0,0,11261,560
메가페시아정1밀리그램(피나스테리드),201908369,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswNW,3,2,11261,2431
리바로젠정10밀리그램(리바록사반),202102648,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswRt,0,2,2223,329
리바로젠정15밀리그램(리바록사반),202102647,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswSb,0,2,2223,5874
리바로젠정20밀리그램(리바록사반),202103508,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswTS,0,2,2223,621
리바사반정10밀리그램(리바록사반),202102754,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswbC,0,2,2892,329
리바사반정15밀리그램(리바록사반),202102755,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswdy,0,2,2892,5874
로제텔정80/10/10밀리그램,202106687,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjqz,2,3,11927,8022
사포란정100밀리그램(사르포그렐레이트염산염),201210235,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjs5,0,0,2378,322
독시베실정500밀리그램(도베실산칼슘수화물),201707253,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fju3,2,0,4500,935
엑스크레스바정5/80/5밀리그램,202106226,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjuL,1,2,11928,322
엑스크레스바정5/80/10밀리그램,202106227,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjud,1,2,11929,322
다야브스정50밀리그램(빌다글립틴),202108196,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjuv,0,0,2638,1273
에스람정10밀리그램(에스시탈로프람옥살산염),201708561,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjvl,2,0,11930,329
에스람정5밀리그램(에스시탈로프람옥살산염),201708560,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjw1,0,0,5120,130
몬카르정10밀리그램(몬테루카스트나트륨),201907403,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjxj,8,3,65,322
리드테라비액티브정,202004906,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fk1d,1,3,46,14459
징코센정(은행엽건조엑스),200902443,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02j_m,0,5,1079,14460
모모타정(두타스테리드),201904318,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02k0S,2,3,11931,46
아마돌ER서방정,201507458,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OtYm,1,3,11932,322
포그렐정(사르포그렐레이트염산염),200607778,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OtZK,0,0,11933,322
펙수클루정40밀리그램(펙수프라잔염산염),202108192,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otb0,2,4,1640,14461
